file_name,recording_id,speaker_id,language,target_variety,set,content_id,content_type,story_id,difficulty_rank,prompt_text,transcription,duration_seconds,sample_rate_hz,channels,device,noise_condition,date_recorded,consent_confirmed,consent_date,source_file,split_method,version,notes
audio/yo-en_setC_SPEAKER_closing-see-you-next-time-001.wav,v0-yo-0074,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,closing-see-you-next-time-001,scaffolding_utterance,,74,,Ó dàárọ̀! A ó padà wá ṣe àdáwọlé wa lọ́jọ́ tó ń bọ̀. Ó dára!,4.450,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-75.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_repair-no-audio-001.wav,v0-yo-0075,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,repair-no-audio-001,scaffolding_utterance,,75,,"Hmm,미 mi ò gbọ́ ọ̀. Jọ̀wọ́ sọ lẹ́ẹ̀kan sí i!",3.799,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-76.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_repair-too-quiet-001.wav,v0-yo-0076,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,repair-too-quiet-001,scaffolding_utterance,,76,,"Ẹ sọ lẹ́ẹ̀kan síi, sọ̀rọ̀ díẹ̀ louder!",4.308,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-77.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_repair-background-noise-001.wav,v0-yo-0077,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,repair-background-noise-001,scaffolding_utterance,,77,,"Ẹ jọ̀ọ́, wá sún mọ́ fóònù, ariwo púpọ̀ wà!",3.759,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-78.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_repair-unclear-answer-001.wav,v0-yo-0078,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,repair-unclear-answer-001,scaffolding_utterance,,78,,"Ẹ jọ̀ọ́, sọ ìdáhùn rẹ mọ́ again.",4.124,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-79.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_repair-talked-over-001.wav,v0-yo-0079,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,repair-talked-over-001,scaffolding_utterance,,79,,"Dúró díẹ̀, jẹ́ kí n parí àsọ mi!",4.348,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-80.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_repair-confirm-low-confidence-001.wav,v0-yo-0080,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,repair-confirm-low-confidence-001,scaffolding_utterance,,80,,"Ṣé o sọ pé ""cat""? Ìyẹn ni ohun tó gbọ́ dáadáa.",5.709,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-81.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_escalate-call-facilitator-001.wav,v0-yo-0081,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,escalate-call-facilitator-001,scaffolding_utterance,,81,,"Ẹ wọlé, ìgbìyànjú mẹ́ta ti kùnlẹ̀ lórí item yìí.",4.754,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-82.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_escalate-technical-fault-001.wav,v0-yo-0082,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,escalate-technical-fault-001,scaffolding_utterance,,82,,Ìṣòro ẹ̀rọ wà. Session kò lè tẹ̀síwájú báyìí.,7.253,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-83.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_escalate-distress-handover-001.wav,v0-yo-0083,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,escalate-distress-handover-001,scaffolding_utterance,,83,,"Ó dára, màá bínú. Ẹni tó lè ràn ọ́ lọ́wọ́ ń bọ̀ ní báyìí.",4.762,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-84.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_escalate-helper-coming-001.wav,v0-yo-0084,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,escalate-helper-coming-001,scaffolding_utterance,,84,,"Dúró, ènìyàn kan wá láti ràn ọ́ lọ́wọ́ now.",6.576,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-85.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_facilitator-confirm-level-001.wav,v0-yo-0085,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,facilitator-confirm-level-001,scaffolding_utterance,,85,,Jẹ́ kí a jẹrìí: a ti yàn ipele reading level kẹta. Ẹ fọwọ́ sí i?,9.163,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-86.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setC_SPEAKER_facilitator-session-summary-001.wav,v0-yo-0086,spk-yo-002,yo-en,Yoruba (specific regional variety unconfirmed),setC,facilitator-session-summary-001,scaffolding_utterance,,86,,"Ìjókòó yìí ti parí. Ọmọ náà pari ìdánwò mẹ́ta, ó ṣẹṣẹ kọ ọrọ mẹ́rin tuntun, score rẹ̀ jẹ́ ìdajì.",7.335,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setC_SPEAKER_setC-87.wav.wav,one supplied source file converted as one complete clip,v0,Yoruba reference text and audio alignment confirmed by contributor for development V0.
audio/yo-en_setB_SPEAKER_setB-01.wav,v0-yo-b-0001,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setB,setB-01,scripted_prompt_reading,,1,Sọ fún mi nípa ilé-ìwé rẹ.,Sọ fún mi nípa ilé-ìwé rẹ.,3.434,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setB_SPEAKER_setB-01.wav.wav,one supplied source file converted as one complete clip,v0,Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
audio/yo-en_setB_SPEAKER_setB-02.wav,v0-yo-b-0002,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setB,setB-02,scripted_prompt_reading,,2,Kí ni o ṣe lánàá lẹ́yìn ilé-ìwé?,Kí ni o ṣe lánàá lẹ́yìn ilé-ìwé?,3.556,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setB_SPEAKER_setB-02.wav.wav,one supplied source file converted as one complete clip,v0,Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
audio/yo-en_setB_SPEAKER_setB-03.wav,v0-yo-b-0003,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setB,setB-03,scripted_prompt_reading,,3,Báwo ni o ṣe ń lọ sí ọjà láti ilé?,Báwo ni o ṣe ń lọ sí ọjà láti ilé?,3.556,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setB_SPEAKER_setB-03.wav.wav,one supplied source file converted as one complete clip,v0,Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
audio/yo-en_setB_SPEAKER_setB-04.wav,v0-yo-b-0004,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setB,setB-04,scripted_prompt_reading,,4,"Ẹ̀kọ́ wo ni o fẹ́ràn jùlọ, kí ló sì dé?","Ẹ̀kọ́ wo ni o fẹ́ràn jùlọ, kí ló sì dé?",4.165,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setB_SPEAKER_setB-04.wav.wav,one supplied source file converted as one complete clip,v0,Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
audio/yo-en_setB_SPEAKER_setB-05.wav,v0-yo-b-0005,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setB,setB-05,scripted_prompt_reading,,5,Sọ fún mi nípa àkókò kan tí o ràn ẹnìkan lọ́wọ́.,Sọ fún mi nípa àkókò kan tí o ràn ẹnìkan lọ́wọ́.,4.592,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setB_SPEAKER_setB-05.wav.wav,one supplied source file converted as one complete clip,v0,Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
audio/yo-en_setB_SPEAKER_setB-06.wav,v0-yo-b-0006,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setB,setB-06,scripted_prompt_reading,,6,Ka ní ohùn sókè láti ọ̀kan dé ogún.,Ka ní ohùn sókè láti ọ̀kan dé ogún.,4.308,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setB_SPEAKER_setB-06.wav.wav,one supplied source file converted as one complete clip,v0,Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
audio/yo-en_setB_SPEAKER_setB-07.wav,v0-yo-b-0007,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setB,setB-07,scripted_prompt_reading,,7,Mélòó ni mẹ́ẹ̀ẹ́dógún kún èje? Sọ fún mi bí o ṣe rí ìdáhùn náà.,Mélòó ni mẹ́ẹ̀ẹ́dógún kún èje? Sọ fún mi bí o ṣe rí ìdáhùn náà.,6.400,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setB_SPEAKER_setB-07.wav.wav,one supplied source file converted as one complete clip,v0,Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
audio/yo-en_setB_SPEAKER_setB-08.wav,v0-yo-b-0008,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setB,setB-08,scripted_prompt_reading,,8,Sọ fún mi ohun kan tó ṣẹlẹ̀ ní ilé-ìwé ní ọ̀sẹ̀ yìí.,Sọ fún mi ohun kan tó ṣẹlẹ̀ ní ilé-ìwé ní ọ̀sẹ̀ yìí.,4.632,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setB_SPEAKER_setB-08.wav.wav,one supplied source file converted as one complete clip,v0,Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
audio/yo-en_setB_SPEAKER_setB-09.wav,v0-yo-b-0009,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setB,setB-09,scripted_prompt_reading,,9,Kí ni o fẹ́ ṣe nígbà tí o bá dàgbà?,Kí ni o fẹ́ ṣe nígbà tí o bá dàgbà?,4.124,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setB_SPEAKER_setB-09.wav.wav,one supplied source file converted as one complete clip,v0,Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
audio/yo-en_setB_SPEAKER_setB-10.wav,v0-yo-b-0010,spk-yo-001,yo-en,Yoruba (specific regional variety unconfirmed),setB,setB-10,scripted_prompt_reading,,10,"Ṣàlàyé eré kan tí o ń ṣeré pẹ̀lú àwọn ọ̀rẹ́ rẹ, àti òfin rẹ̀.","Ṣàlàyé eré kan tí o ń ṣeré pẹ̀lú àwọn ọ̀rẹ́ rẹ, àti òfin rẹ̀.",5.709,16000,1,Basic Android phone (model unspecified),moderate,,yes,2026-08-14,yo-en_setB_SPEAKER_setB-10.wav.wav,one supplied source file converted as one complete clip,v0,Contributor-confirmed scripted reading of prompt_text; this is not a spontaneous free-response answer. Audio and segmentation QA confirmed for development V0.
