recording_id,speaker_id,language,content_type,content_id,reference_transcript,file_path,duration_seconds,device,noise_condition,date_recorded,consent_confirmed,consent_date,notes
v0-yo-child-a-yo-ls-024,spk-yo-003,yo,syllable,yo-ls-024,lẹ,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-024.wav,2.461,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-025,spk-yo-003,yo,syllable,yo-ls-025,li,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-025.wav,2.043,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-026,spk-yo-003,yo,syllable,yo-ls-026,lo,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-026.wav,2.508,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-027,spk-yo-003,yo,syllable,yo-ls-027,lọ,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-027.wav,2.949,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-028,spk-yo-003,yo,syllable,yo-ls-028,lu,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-028.wav,2.252,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-029,spk-yo-003,yo,syllable,yo-ls-029,ka,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-029.wav,2.206,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-ls-030,spk-yo-003,yo,syllable,yo-ls-030,ki,dataset-v0/audio/yo-en_setA_spk-yo-003_yo-ls-030.wav,0.999,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-p-001,spk-yo-004,yo,paragraph,yo-p-001,Ìyá ń dáná fún oúnjẹ. Iná ń jó gbóná gbóná. Iná ń fún ni ìmọ́lẹ̀. Gbogbo wa fẹ́ràn iná gan-an.,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-p-001.wav,10.101,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-p-002,spk-yo-004,yo,paragraph,yo-p-002,Mo fẹ́ràn kíka ìwé gidigidi. Ìyá àti bàbá mi ṣiṣẹ́. Mo ka ìwé fúnra mi. Kíka jẹ́ ìdùnnú fún mi.,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-p-002.wav,11.169,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-s-001-q1,spk-yo-004,yo,comprehension_question,yo-s-001-q1,Ǹjẹ́ ọkọ́ ọkùnrin náà gùn tàbí kúrú ní ìbẹ̀rẹ̀ ìtàn náà?,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-s-001-q1.wav,10.565,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-s-001-q2,spk-yo-004,yo,comprehension_question,yo-s-001-q2,Kí nìdí tí ọkùnrin náà fi ṣe ohun èlò tuntun fún ara rẹ̀?,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-s-001-q2.wav,7.338,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-s-001,spk-yo-004,yo,story,yo-s-001,"Ọkọ́ rẹ̀ kúrú jù. Ọ̀nà ilẹ̀kùn rẹ̀ kéré jù. Ibùsùn rẹ̀ kúrú jù pẹ̀lú. Ọkùnrin yìí ga jù! Ó ṣe ọwọ ọkọ́ gígùn púpọ̀ kan. Ó ṣe ara ilẹ̀kùn gíga púpọ̀. Ó ṣe ibùsùn gígùn púpọ̀ kan. Ó kúrò ní ilé rẹ̀, ó sì gbé ní igbó ńlá kan. Ó gbé fún ọdún púpọ̀, ó sì láyọ̀.",dataset-v0/audio/yo-en_setA_spk-yo-004_yo-s-001.wav,29.768,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-s-002-q1,spk-yo-004,yo,comprehension_question,yo-s-002-q1,Kí ni Adé gbìn sínú ọgbà rẹ̀?,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-s-002-q1.wav,4.644,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-s-002-q2,spk-yo-004,yo,comprehension_question,yo-s-002-q2,Kí nìdí tí ẹbí Adé fi láyọ̀ ní òpin ìtàn náà?,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-s-002-q2.wav,8.220,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-011,spk-yo-004,yo,word,yo-w-011,ọwọ́,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-011.wav,2.090,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-019,spk-yo-004,yo,word,yo-w-019,ọjà,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-019.wav,2.438,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-021,spk-yo-004,yo,word,yo-w-021,odò,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-021.wav,1.742,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-022,spk-yo-004,yo,word,yo-w-022,oòrùn,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-022.wav,2.508,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-023,spk-yo-004,yo,word,yo-w-023,òṣùpá,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-023.wav,3.042,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-024,spk-yo-004,yo,word,yo-w-024,àpò,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-024.wav,3.088,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-025,spk-yo-004,yo,word,yo-w-025,àga,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-025.wav,3.088,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-026,spk-yo-004,yo,word,yo-w-026,adìẹ,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-026.wav,2.554,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-027,spk-yo-004,yo,word,yo-w-027,ewúrẹ́,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-027.wav,2.461,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-028,spk-yo-004,yo,word,yo-w-028,màálù,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-028.wav,2.554,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-029,spk-yo-004,yo,word,yo-w-029,ológbò,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-029.wav,3.506,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-030,spk-yo-004,yo,word,yo-w-030,ọkọ̀,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-030.wav,2.438,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-031,spk-yo-004,yo,word,yo-w-031,iṣẹ́,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-031.wav,2.392,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-032,spk-yo-004,yo,word,yo-w-032,eré,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-032.wav,2.601,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-033,spk-yo-004,yo,word,yo-w-033,òkúta,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-033.wav,2.299,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-034,spk-yo-004,yo,word,yo-w-034,oúnjẹ,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-034.wav,2.461,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-035,spk-yo-004,yo,word,yo-w-035,ilé-ìwé,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-035.wav,2.438,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-036,spk-yo-004,yo,word,yo-w-036,ọkùnrin,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-036.wav,2.252,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-037,spk-yo-004,yo,word,yo-w-037,obìnrin,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-037.wav,2.461,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-038,spk-yo-004,yo,word,yo-w-038,ọjọ́,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-038.wav,2.461,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-039,spk-yo-004,yo,word,yo-w-039,alẹ́,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-039.wav,2.601,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
v0-yo-child-a-yo-w-040,spk-yo-004,yo,word,yo-w-040,ẹ̀bùn,dataset-v0/audio/yo-en_setA_spk-yo-004_yo-w-040.wav,2.554,Android phone (model unspecified),quiet,2026-08-14,yes,2026-08-15,Reference text is the presented reading item; actual child performance may differ. Contributor and guardian consent confirmed; speaker/session mapping confirmed for V0.
